Date,SPX,SVX,SGX,M1USSC,MZUSSV,MZUSSG,S5FINL,S53NRS,S5MATR,S5INDU,S5INFT,S5COND,S5HLTH,S5TELS,S5CONS,S5RLST,S5UTIL
2002-06-25,976.14,488.72,484.3,105.0,1120.71,1040.99,333.47,212.42,140.73,219.66,234.77,216.98,314.82,104.23,227.94,97.26,121.59
2002-06-26,973.53,481.06,489.4,104.9,1118.28,1039.96,326.99,212.26,139.45,220.09,236.68,214.47,319.95,102.66,229.08,95.96,120.31
2002-06-27,990.64,488.89,498.63,106.48,1129.16,1058.69,334.95,215.14,141.28,223.89,242.24,216.95,327.59,104.47,230.27,96.5,120.57
2002-06-28,989.81,495.3,491.35,107.52,1139.5,1069.51,336.94,217.58,142.94,223.29,241.37,217.17,319.2,107.67,228.52,97.62,122.93
2002-07-01,968.65,484.79,480.77,104.5,1124.33,1027.22,331.58,216.45,142.46,219.47,230.24,211.12,308.78,103.84,230.6,96.12,120.51
2002-07-02,948.09,474.44,470.62,100.96,1096.52,988.69,326.08,212.57,138.74,215.48,222.68,206.47,300.86,100.92,228.49,94.91,117.84
2002-07-03,953.99,475.65,475.31,100.15,1082.61,985.55,323.1,212.43,138.28,215.01,231.5,211.01,301.34,103.46,226.64,94.08,117.04
2002-07-05,989.03,492.05,493.84,103.14,1107.81,1019.32,334.92,217.48,142.07,224.53,246.36,218.44,312.63,106.78,230.02,94.85,118.3
2002-07-08,976.98,487.34,486.53,101.42,1095.79,1001.63,333.68,215.79,141.5,221.41,236.73,215.24,308.57,106.58,231.15,93.82,117.17
2002-07-09,952.83,477.14,472.65,99.89,1085.56,984.79,324.6,212.89,140.11,216.42,233.27,210.59,294.29,104.0,225.78,92.91,113.58
2002-07-10,920.47,460.27,457.26,97.53,1062.82,961.74,314.21,203.65,136.09,208.94,227.07,203.19,279.77,102.21,221.05,90.96,107.33
2002-07-11,927.37,462.64,461.78,97.04,1050.6,957.85,317.21,198.77,134.1,209.53,234.62,203.21,285.22,105.31,217.13,89.47,110.83
2002-07-12,921.39,457.83,460.64,96.29,1038.53,956.36,314.52,195.89,133.27,210.45,235.76,199.91,288.61,103.07,212.51,88.84,107.14
2002-07-15,917.93,454.91,460.12,95.06,1026.47,946.26,313.25,190.92,130.08,208.43,240.92,199.81,283.53,103.11,211.53,87.78,108.68
2002-07-16,901.05,446.33,451.87,94.61,1016.88,944.83,308.25,187.66,127.84,204.02,237.9,192.19,281.99,102.98,206.37,88.14,105.43
2002-07-17,906.04,446.18,457.01,94.77,1017.13,951.56,305.75,189.97,128.58,206.91,241.24,191.22,288.4,101.69,208.3,86.85,104.26
2002-07-18,881.56,435.45,443.33,91.97,992.3,924.07,295.43,187.69,126.62,201.36,236.12,187.99,274.78,99.54,203.17,84.93,101.04
2002-07-19,847.76,418.71,426.38,89.39,966.81,900.81,288.94,176.09,120.98,193.46,228.63,180.71,264.01,95.15,192.5,82.34,95.77
2002-07-22,819.85,401.53,415.64,87.33,945.87,879.62,278.57,164.78,115.78,187.75,218.69,176.08,257.95,85.82,194.58,81.32,93.8
2002-07-23,797.7,384.85,410.09,84.36,910.29,850.7,263.63,163.83,114.22,184.5,208.8,173.37,256.94,81.27,196.37,79.44,85.73
2002-07-24,843.42,406.16,434.32,88.2,944.58,890.02,278.5,176.61,121.96,194.15,220.05,184.33,273.22,83.36,204.76,80.31,93.32
2002-07-25,838.68,404.56,431.21,88.1,956.81,881.4,277.65,175.53,124.57,194.64,204.91,180.51,282.24,83.82,208.68,81.36,96.47
2002-07-26,852.84,410.81,439.05,89.05,970.76,888.07,285.4,179.65,125.0,198.81,207.16,182.92,289.31,84.25,209.59,84.39,94.9
2002-07-29,898.96,433.68,462.17,94.14,1019.44,935.53,303.93,188.1,132.02,211.08,221.66,193.21,301.55,87.75,216.64,89.18,96.4
2002-07-30,902.78,436.02,463.64,94.28,1017.22,938.74,305.07,185.77,126.79,213.28,224.7,192.68,304.53,88.58,213.76,89.68,103.97
2002-07-31,911.62,441.13,467.37,92.73,1009.33,921.9,309.68,189.85,126.83,213.72,221.23,191.61,312.25,93.67,217.94,89.71,105.54
2002-08-01,884.66,428.69,452.95,91.41,1001.96,908.3,302.69,176.64,126.44,209.3,210.16,185.55,302.81,90.91,216.08,88.3,103.29
2002-08-02,864.24,416.77,444.47,88.08,970.72,877.33,294.19,175.16,120.71,201.46,203.96,177.68,301.45,91.19,216.09,87.39,101.09
2002-08-05,834.6,400.97,430.69,85.54,952.38,847.91,283.15,168.87,117.07,194.42,195.94,172.57,289.14,86.16,212.6,85.81,99.78
2002-08-06,859.57,414.22,442.35,88.79,979.66,882.34,292.01,174.47,121.37,201.88,205.73,178.64,295.09,86.55,213.15,85.98,103.17
2002-08-07,876.77,420.13,453.54,89.4,990.3,887.62,296.32,177.7,124.03,206.55,211.12,181.09,305.66,85.75,217.04,87.57,104.1
2002-08-08,905.46,435.99,466.32,91.31,1004.33,907.17,310.85,185.62,126.79,212.8,219.21,182.64,316.36,88.54,222.3,88.0,105.58
2002-08-09,908.64,438.73,466.77,91.45,1004.94,907.0,314.4,187.88,128.37,213.33,216.8,183.47,315.88,89.18,223.39,86.39,106.2
2002-08-12,903.8,435.75,464.91,91.63,1006.17,907.38,311.15,187.18,127.42,211.95,215.94,180.78,316.33,89.31,222.72,86.72,108.09
2002-08-13,884.21,425.96,455.18,89.37,984.35,884.37,303.6,183.82,125.52,205.98,210.41,178.91,306.22,87.87,221.29,85.48,105.21
2002-08-14,919.62,441.15,475.23,91.89,1008.84,911.27,314.94,190.84,127.41,210.76,224.33,188.13,317.22,92.55,227.81,86.5,108.18
2002-08-15,930.25,447.32,479.68,92.87,1012.07,924.73,318.3,195.17,126.97,213.1,226.71,196.25,318.3,92.21,226.28,87.22,108.21
2002-08-16,928.77,446.68,478.85,93.87,1019.26,937.8,316.24,193.18,124.68,212.44,231.53,195.16,315.16,95.14,225.71,88.2,106.46
2002-08-19,950.72,457.65,489.75,95.49,1030.92,953.91,324.69,194.18,127.36,218.06,239.68,201.15,320.3,99.35,226.71,88.12,108.15
2002-08-20,937.43,450.24,483.89,94.67,1023.81,946.37,319.83,189.16,125.5,215.4,234.52,199.6,317.04,95.76,225.45,88.15,108.37
2002-08-21,949.36,456.48,489.56,96.45,1039.7,967.78,321.26,190.77,126.57,217.26,240.41,202.89,321.86,98.46,225.79,88.61,111.5
2002-08-22,962.7,463.3,496.04,97.29,1046.16,978.39,325.29,195.18,128.17,219.63,243.37,205.17,331.36,99.1,226.25,88.71,113.32
2002-08-23,940.86,452.44,485.13,95.16,1027.77,955.83,318.63,191.97,126.14,215.25,234.71,199.83,324.2,96.1,223.31,88.93,111.47
2002-08-26,947.95,457.67,487.0,96.73,1045.92,968.04,322.44,194.52,128.0,215.62,235.28,201.02,326.7,97.85,223.63,89.81,113.66
2002-08-27,934.82,453.41,478.22,94.44,1031.38,941.46,319.8,194.34,128.2,215.1,227.22,197.81,318.38,96.54,223.27,90.19,111.89
2002-08-28,917.87,443.35,471.35,92.55,1015.48,921.29,313.65,189.27,124.49,211.2,220.38,195.22,315.22,93.81,221.16,91.14,111.19
2002-08-29,917.8,443.44,471.19,93.56,1020.71,937.16,314.68,187.6,124.53,208.51,223.6,196.57,315.11,94.02,218.34,90.31,109.67
2002-08-30,916.07,443.04,469.88,92.98,1018.42,927.98,315.43,188.98,125.93,208.83,218.48,196.53,315.56,92.02,220.03,90.79,108.8
2002-09-03,878.02,423.37,451.6,90.14,993.67,897.48,299.97,180.1,121.99,200.64,208.63,189.29,302.13,86.24,215.2,89.2,105.0
2002-09-04,893.4,430.57,459.72,92.36,1016.12,920.51,305.35,180.92,122.77,203.62,213.74,192.94,310.17,89.27,216.28,89.57,104.76
2002-09-05,879.15,424.01,452.09,90.61,999.08,900.76,300.91,180.63,119.16,199.37,205.88,189.63,307.26,87.33,216.57,89.37,104.46
2002-09-06,893.92,431.66,459.16,92.95,1018.92,927.18,305.19,183.63,122.03,202.47,213.72,196.28,306.66,89.45,216.43,89.47,104.24
2002-09-09,902.96,435.5,464.33,93.56,1021.35,932.88,310.05,182.73,123.11,204.46,215.57,197.81,310.09,90.41,219.64,89.47,103.91
2002-09-10,909.58,437.33,469.06,94.05,1021.04,941.11,307.61,186.6,124.42,206.05,220.24,200.87,312.2,92.06,220.56,89.35,101.5
2002-09-11,909.45,438.23,468.05,93.93,1020.24,940.66,306.38,185.77,125.15,206.35,219.19,200.83,312.38,94.84,220.49,89.13,101.9
2002-09-12,886.91,427.44,456.38,92.1,1003.16,921.04,297.98,181.25,122.55,202.4,210.97,195.41,306.71,92.86,216.76,88.39,98.94
2002-09-13,889.81,427.58,459.1,92.69,1009.85,926.68,300.01,183.02,121.47,197.96,212.19,198.0,308.22,92.02,218.31,89.12,100.65
2002-09-16,891.1,426.95,461.0,91.95,1003.18,919.4,299.41,184.5,120.79,200.09,208.86,198.74,310.16,91.91,221.13,88.71,99.6
2002-09-17,873.52,418.49,451.94,90.07,986.46,901.55,293.15,177.97,118.48,197.58,205.6,195.84,303.43,91.1,215.42,88.13,95.95
2002-09-18,869.46,416.35,450.02,89.29,979.34,894.42,290.54,178.37,117.59,195.73,202.74,195.54,304.18,90.29,214.79,86.91,98.52
2002-09-19,843.32,402.11,438.19,86.7,955.35,868.42,280.37,174.16,114.74,191.69,194.36,189.94,295.62,86.76,209.16,85.64,96.66
2002-09-20,845.39,403.78,438.6,86.92,960.25,869.24,279.49,175.14,117.08,192.96,194.31,191.95,296.54,87.29,208.8,87.14,94.69
2002-09-23,833.7,398.98,431.77,85.22,941.71,849.08,279.18,174.38,114.67,190.54,187.68,186.52,294.34,86.42,207.95,86.21,91.91
2002-09-24,819.29,389.56,426.77,84.64,931.79,843.4,273.08,170.3,110.18,186.09,186.01,183.02,293.59,84.17,204.85,85.28,89.18
2002-09-25,839.66,398.74,437.87,86.77,948.69,866.85,278.9,174.15,112.91,190.52,194.31,186.95,302.51,84.86,207.23,85.01,91.56
2002-09-26,854.95,408.72,443.19,88.17,967.16,879.71,287.27,181.75,114.25,192.82,190.93,192.29,307.89,85.26,211.59,85.12,95.1
2002-09-27,827.37,396.49,427.95,86.22,944.03,860.41,278.56,176.59,110.87,185.0,187.23,185.62,296.02,80.99,205.18,83.81,93.42
2002-09-30,815.28,391.83,420.6,86.05,943.36,857.25,278.01,172.62,109.47,183.41,180.12,179.51,295.07,79.0,203.53,83.37,94.42
2002-10-01,847.91,407.36,437.58,87.57,961.2,868.86,290.36,180.61,115.93,191.61,189.69,184.56,304.42,83.4,209.48,83.66,96.39
2002-10-02,827.91,395.28,429.68,85.84,937.61,851.54,279.19,176.49,110.07,184.55,185.45,180.98,303.35,82.27,206.97,81.85,94.25
2002-10-03,818.95,390.22,425.79,84.54,929.72,840.47,267.65,178.49,109.92,183.41,181.96,178.99,303.11,86.57,207.44,82.28,92.81
2002-10-04,800.58,380.66,417.04,82.28,908.2,818.45,259.79,176.06,108.18,178.51,176.25,177.23,294.39,86.76,205.02,80.56,88.99
2002-10-07,785.28,370.96,411.43,79.84,883.93,795.6,251.18,174.96,105.38,173.55,174.73,170.25,293.9,84.26,204.95,77.43,88.35
2002-10-08,798.55,374.56,421.0,80.49,890.83,802.33,261.59,172.96,106.9,175.74,174.76,174.25,302.0,82.61,209.02,76.58,84.54
2002-10-09,776.76,361.1,412.69,77.74,852.8,778.64,250.24,170.65,102.55,168.76,172.88,167.91,298.03,82.06,206.85,74.19,77.27
2002-10-10,803.92,378.05,422.89,80.32,877.95,802.5,264.0,175.33,107.15,175.22,182.08,172.46,302.46,85.94,207.38,77.66,83.04
2002-10-11,835.32,394.46,437.79,82.7,900.26,828.12,277.24,178.58,112.09,183.56,193.57,180.89,306.35,90.85,210.7,80.15,84.19
2002-10-14,841.44,394.91,443.39,83.3,900.91,838.01,278.59,182.01,111.52,182.63,194.34,181.65,313.59,90.6,213.69,78.77,83.36
2002-10-15,881.27,416.67,461.37,86.84,935.01,873.05,298.99,188.05,117.26,191.74,208.33,191.41,320.6,94.84,215.79,81.55,84.02
2002-10-16,860.02,406.93,449.95,84.37,910.93,848.93,294.06,184.5,114.24,187.16,194.34,187.74,319.81,92.99,210.95,80.5,80.65
2002-10-17,879.2,417.31,458.7,87.32,936.13,880.34,302.46,188.52,117.63,192.95,202.91,189.09,323.73,96.11,211.5,82.05,82.15
2002-10-18,884.39,417.68,463.46,87.56,936.14,883.91,302.78,188.27,117.01,192.06,206.79,191.44,324.84,97.23,213.65,81.34,82.86
2002-10-21,899.72,427.12,469.35,89.09,947.35,900.18,306.63,188.21,120.65,197.6,211.6,195.72,324.98,98.48,218.79,81.53,87.84
2002-10-22,890.16,424.35,462.62,87.31,932.82,884.58,304.08,183.35,118.19,195.08,207.8,194.59,320.48,103.62,215.18,79.73,86.21
2002-10-23,896.14,427.43,465.5,88.58,943.25,899.61,304.49,185.51,117.71,196.74,214.42,197.64,317.68,101.7,215.05,79.44,88.42
2002-10-24,882.5,422.23,457.14,87.84,934.7,891.82,299.25,182.77,114.3,193.27,210.08,195.07,312.49,102.19,212.55,80.43,88.37
2002-10-25,897.65,428.25,466.19,89.06,950.09,905.86,306.07,182.05,117.08,195.12,217.17,198.73,318.84,101.91,213.51,82.0,89.75
2002-10-28,890.23,426.65,460.43,88.25,940.59,897.29,305.0,181.28,115.48,192.07,215.93,195.11,316.05,104.75,208.88,80.76,91.26
2002-10-29,882.15,421.05,457.95,87.84,937.53,890.94,302.16,174.76,114.8,190.89,212.42,195.02,312.16,101.62,211.99,80.17,90.85
2002-10-30,890.71,426.91,460.65,89.05,945.74,905.22,304.73,180.39,115.2,191.01,218.97,192.01,315.6,105.16,212.27,80.36,92.72
2002-10-31,885.76,423.52,459.09,88.94,947.06,903.98,302.46,177.56,114.94,190.37,220.27,191.08,312.4,104.18,210.51,80.17,92.37
2002-11-01,900.96,432.0,465.78,91.12,965.37,927.99,306.78,182.11,117.39,193.77,225.97,193.9,315.42,108.93,212.18,80.48,93.16
2002-11-04,908.35,436.22,468.93,91.95,968.06,940.01,309.39,179.8,117.33,195.04,235.92,193.15,316.84,111.3,208.1,82.22,96.19
2002-11-05,915.39,439.83,472.35,91.63,966.61,937.22,310.98,184.44,118.16,196.62,234.47,196.07,320.32,111.46,211.13,82.0,96.07
2002-11-06,923.76,443.64,476.87,93.21,978.19,955.75,311.16,184.58,121.51,199.97,239.08,197.36,327.16,110.59,209.54,83.11,97.65
2002-11-07,902.65,430.19,469.23,90.68,959.23,932.66,301.0,181.04,118.55,195.77,229.94,192.82,324.62,108.23,209.54,82.57,93.5
2002-11-08,894.74,426.99,464.55,89.51,949.75,919.73,299.2,181.09,116.76,193.6,226.48,191.29,322.13,108.47,207.93,81.99,90.51
2002-11-11,876.19,417.56,455.48,87.31,932.93,892.81,295.27,177.91,113.26,188.38,218.06,187.08,317.14,104.41,206.79,81.6,89.63
2002-11-12,882.95,421.65,458.15,88.43,940.97,908.99,298.06,178.03,115.25,188.99,224.66,190.11,319.49,105.76,200.92,82.75,87.74
2002-11-13,882.53,419.48,459.86,88.75,941.55,913.27,296.72,174.22,114.8,189.3,228.17,191.11,314.64,103.54,204.37,80.99,88.64
2002-11-14,904.27,429.91,471.09,91.02,961.53,939.43,305.56,179.48,118.57,191.5,238.5,195.88,319.5,105.08,206.71,82.96,90.25
2002-11-15,909.83,434.6,471.99,91.32,962.83,943.2,308.56,180.94,118.75,190.89,237.65,197.34,321.84,107.77,208.63,82.95,91.82
2002-11-18,900.36,430.42,466.74,90.64,953.0,938.93,302.71,181.71,117.19,189.14,235.17,193.97,320.93,107.01,207.03,82.54,91.64
2002-11-19,896.74,429.2,464.35,89.89,948.66,928.87,303.58,181.69,117.42,189.59,231.07,190.38,320.81,105.82,208.88,82.74,91.53
2002-11-20,914.15,437.29,473.61,91.98,964.26,952.54,310.93,184.12,118.43,192.91,241.26,192.75,324.15,109.71,208.91,82.87,92.18
2002-11-21,933.76,448.67,481.81,94.45,981.53,981.04,317.76,183.87,123.17,200.88,253.04,197.11,324.93,113.98,205.97,84.17,93.09
2002-11-22,930.55,447.57,479.71,94.88,985.56,985.27,316.42,180.5,121.39,199.47,252.28,197.49,323.11,113.58,206.02,84.69,96.04
2002-11-25,932.88,449.49,480.13,95.93,994.23,997.11,315.1,181.97,122.86,199.47,256.09,198.67,321.51,116.24,203.93,84.77,96.38
2002-11-26,913.31,438.79,471.31,94.29,982.66,976.13,306.63,178.34,121.53,196.21,249.61,194.34,316.09,112.39,202.48,84.3,93.71
2002-11-27,938.87,452.59,483.0,97.2,1006.55,1007.03,315.76,182.65,125.81,202.32,258.45,201.36,321.66,116.58,205.25,84.93,94.31
2002-11-29,936.31,452.2,480.86,96.52,1000.0,1000.0,314.35,183.19,128.39,202.21,257.34,200.33,320.3,116.67,204.15,84.85,94.25
2002-12-02,934.53,451.02,480.25,96.73,1005.35,1005.64,313.46,183.56,126.06,202.81,258.03,200.82,317.9,116.41,202.89,85.44,93.1
2002-12-03,920.75,443.22,474.3,94.4,993.28,980.61,309.71,185.15,124.9,199.64,249.92,194.52,316.12,112.63,203.81,84.72,94.44
2002-12-04,917.57,439.94,474.39,93.17,988.45,968.93,308.74,184.13,124.18,199.44,244.32,194.38,317.9,111.76,207.31,84.37,92.01
2002-12-05,906.55,435.17,468.18,92.48,982.48,960.73,303.45,184.65,122.78,196.26,239.84,192.67,316.84,109.74,204.71,84.26,91.49
2002-12-06,912.23,438.57,470.46,93.09,986.39,966.03,305.73,186.53,124.12,197.65,240.97,192.94,317.85,111.55,206.76,83.91,91.68
2002-12-09,892.0,427.81,461.05,90.12,971.51,933.84,299.74,183.49,121.14,193.59,229.23,186.87,316.77,106.97,205.56,83.96,92.5
2002-12-10,904.45,434.15,467.12,91.92,986.16,952.3,305.01,186.09,122.09,195.83,234.51,189.89,317.61,107.25,209.04,83.31,93.59
2002-12-11,904.96,434.76,467.01,91.86,986.98,953.46,305.22,185.43,123.4,196.79,236.1,189.36,317.07,106.9,207.58,82.46,94.29
2002-12-12,901.59,434.23,464.21,92.28,990.45,955.86,303.83,185.95,122.23,195.7,235.86,189.25,314.09,107.03,206.12,82.52,94.87
2002-12-13,889.48,428.97,457.4,90.57,979.66,934.97,300.13,185.47,121.14,192.07,228.54,185.19,311.99,107.21,205.72,82.32,95.75
2002-12-16,910.4,440.67,466.58,92.3,995.46,952.79,308.62,189.3,125.6,197.1,236.21,189.81,315.63,111.23,207.05,83.38,96.84
2002-12-17,902.99,438.35,461.54,91.53,987.46,944.38,306.85,187.54,124.5,195.06,234.52,186.97,312.84,111.87,204.83,82.27,97.47
2002-12-18,891.12,432.72,455.34,89.59,973.48,924.03,301.87,186.31,122.88,194.03,227.35,184.25,310.22,110.45,204.57,81.93,97.25
2002-12-19,884.25,429.09,452.12,89.07,971.63,918.13,299.52,184.57,121.51,192.95,225.62,183.0,307.92,109.58,202.39,81.33,96.73
2002-12-20,895.75,435.98,456.7,89.88,976.62,929.83,305.41,187.4,123.62,195.57,227.05,184.98,310.11,112.41,204.91,81.57,97.81
2002-12-23,897.38,435.98,458.35,90.46,980.49,936.97,304.41,187.95,123.37,195.4,230.47,183.14,312.87,112.73,205.75,81.69,97.19
2002-12-24,892.47,432.65,456.83,90.12,978.48,932.7,301.76,186.42,122.83,194.23,228.5,181.97,313.68,111.24,205.48,81.92,97.26
2002-12-26,889.66,432.71,453.92,90.46,982.6,935.83,301.44,185.52,123.39,194.08,226.83,182.59,308.33,111.39,205.94,82.03,98.01
2002-12-27,875.4,424.64,447.81,89.31,971.36,924.0,295.49,181.97,121.45,191.07,223.9,179.34,304.17,108.91,203.68,81.59,96.71
2002-12-30,879.39,426.59,449.85,88.89,971.56,918.33,297.77,182.69,122.24,191.39,221.06,181.72,307.99,108.47,204.75,82.46,97.68
2002-12-31,879.82,427.98,448.83,89.4,976.8,922.89,296.91,183.13,122.69,192.5,220.17,182.75,308.58,107.78,204.62,82.48,97.76
2003-01-02,909.03,442.6,463.31,92.08,997.59,948.95,307.18,186.8,125.57,198.75,230.63,189.19,317.39,113.52,208.56,83.45,100.08
2003-01-03,908.59,441.66,463.85,91.7,992.88,944.58,307.17,186.68,125.52,198.17,232.48,185.18,320.52,113.82,208.12,84.31,100.87
2003-01-06,929.01,454.04,471.73,93.6,1009.16,961.22,316.24,189.65,127.85,201.03,240.15,188.27,323.47,122.39,209.08,85.55,105.25
2003-01-07,922.93,449.28,470.49,93.28,999.69,956.98,313.47,183.05,127.13,199.09,244.68,187.82,318.97,121.08,207.56,84.39,102.79
2003-01-08,909.93,443.28,463.53,92.05,991.0,943.85,310.14,182.16,123.96,196.24,238.04,185.63,316.05,115.51,206.51,83.47,103.59
2003-01-09,927.58,451.8,472.59,94.0,1004.84,964.25,316.0,185.29,125.9,199.16,245.87,191.2,320.43,116.3,208.97,84.04,103.73
2003-01-10,927.57,451.9,472.49,94.36,1004.37,968.4,315.7,183.19,127.01,198.45,247.93,192.03,319.95,115.19,208.94,82.91,103.0
2003-01-13,926.26,450.88,472.21,94.27,1004.06,968.27,316.42,182.5,126.63,197.94,246.34,191.87,319.65,115.63,209.94,82.11,100.58
2003-01-14,931.66,454.24,474.21,94.66,1006.83,971.74,319.27,183.36,127.02,198.38,249.61,192.46,319.49,117.89,210.03,82.18,101.06
2003-01-15,918.22,448.3,466.73,93.68,1000.7,964.85,314.38,182.85,124.7,195.42,244.42,189.8,315.54,114.91,207.91,81.41,100.85
2003-01-16,914.6,446.47,464.96,93.15,998.6,961.27,312.06,184.29,125.83,195.42,239.69,189.35,314.98,112.44,211.0,80.9,100.7
2003-01-17,901.78,441.69,456.91,91.37,987.43,941.84,310.98,182.41,124.65,193.6,227.14,187.24,314.09,109.25,210.55,79.89,99.78
2003-01-21,887.62,433.2,451.35,90.0,974.63,926.87,305.76,178.24,122.28,189.21,225.71,182.35,311.96,107.09,208.26,79.17,98.11
2003-01-22,878.36,427.75,447.61,89.34,963.95,922.58,301.22,176.9,120.78,184.98,224.21,179.7,311.54,107.28,206.62,79.51,97.16
2003-01-23,887.34,432.59,451.7,90.32,971.35,931.9,304.65,177.05,122.41,188.03,231.8,183.38,312.8,102.07,204.53,80.05,98.32
2003-01-24,861.4,419.53,438.92,87.98,950.92,909.1,293.74,173.37,119.36,183.15,222.38,178.89,305.13,98.39,200.48,78.36,95.94
2003-01-27,847.48,411.6,433.01,86.29,936.08,890.63,289.69,168.29,116.11,181.14,219.61,175.74,298.21,99.04,197.65,77.81,92.84
2003-01-28,858.54,416.72,438.93,87.49,944.8,902.29,292.83,171.83,117.27,183.35,223.22,177.92,304.14,98.57,198.36,78.16,95.28
2003-01-29,864.36,419.95,441.48,88.07,947.0,907.64,293.3,177.73,117.61,183.36,226.69,179.51,307.06,99.72,196.17,78.96,95.31
2003-01-30,844.61,409.79,431.98,86.41,933.22,890.31,286.76,174.95,114.91,179.84,218.73,174.7,301.57,97.61,192.49,77.77,93.86
2003-01-31,855.7,415.66,437.15,87.18,945.17,899.6,291.3,178.38,116.56,183.11,216.44,176.73,307.04,100.25,197.1,79.35,94.5
2003-02-03,860.32,418.07,439.33,86.69,942.26,893.66,292.89,180.5,116.99,184.37,218.01,177.12,307.28,102.05,197.61,78.56,95.38
2003-02-04,848.2,411.49,433.86,86.19,937.43,887.8,285.73,181.45,116.36,182.11,214.67,173.06,302.48,102.17,197.83,79.12,94.25
2003-02-05,843.59,408.75,432.02,85.77,932.7,884.67,283.74,179.69,116.01,181.73,213.59,172.56,300.75,101.7,196.87,79.49,92.73
2003-02-06,838.15,404.72,430.67,85.13,927.97,878.4,279.59,177.98,114.59,180.62,212.94,172.78,300.71,100.3,195.2,79.27,92.09
2003-02-07,829.69,400.49,426.48,84.03,914.11,866.78,277.1,176.21,114.18,179.21,209.48,170.53,298.84,99.51,193.43,79.16,90.58
2003-02-10,835.97,403.24,430.0,84.72,920.77,872.88,279.33,178.35,114.65,179.6,213.04,171.18,301.18,99.05,194.91,80.0,91.02
2003-02-11,829.2,399.49,427.01,84.33,914.15,871.38,275.74,177.24,113.6,178.28,213.06,171.11,298.77,97.32,191.83,79.09,89.23
2003-02-12,818.68,392.93,423.13,83.0,902.91,858.25,272.51,173.52,112.7,175.97,210.28,169.77,293.67,95.36,191.73,78.57,86.3
2003-02-13,817.37,392.98,421.76,82.5,903.12,851.96,273.99,174.12,113.34,174.59,210.96,167.91,291.19,94.46,191.95,78.74,87.52
2003-02-14,834.89,401.04,431.17,83.65,907.87,863.4,280.17,175.83,113.49,178.09,218.72,172.69,294.11,97.5,195.03,78.53,88.84
2003-02-18,851.17,408.6,439.85,85.46,921.94,881.05,284.73,178.0,115.8,180.82,226.59,175.96,301.4,99.03,196.27,79.36,89.77
2003-02-19,845.13,405.45,436.99,84.39,913.86,870.82,283.33,178.18,114.34,181.06,224.71,173.61,299.39,96.62,194.58,79.87,89.36
2003-02-20,837.1,401.57,432.87,84.47,912.79,870.02,281.04,177.44,113.24,179.32,223.66,171.98,296.49,91.74,192.48,79.81,89.82
2003-02-21,848.17,406.69,438.79,85.43,924.52,880.42,284.43,180.85,115.21,181.65,226.28,175.05,300.28,92.66,194.49,80.65,90.52
2003-02-24,832.58,398.89,431.06,83.84,909.31,865.41,278.24,181.49,112.48,177.42,221.98,170.33,295.09,92.07,191.59,79.89,90.01
2003-02-25,838.57,401.63,434.3,84.43,916.64,870.78,280.2,180.99,112.02,179.12,222.45,172.99,297.02,93.3,193.35,80.92,90.74
2003-02-26,827.55,396.5,428.44,83.47,907.85,863.22,276.57,180.8,112.42,177.08,215.52,171.06,295.51,91.41,191.31,80.49,89.01
2003-02-27,837.28,401.27,433.36,84.44,915.88,872.45,280.95,180.44,112.98,179.35,218.22,173.47,300.05,92.17,192.4,81.11,89.49
